model1_name,model2_name,condition,answer_condition,average_score,std_score,num_tasks,tasks
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,default,without_answer,0.5699689542963391,0.13529470127128645,21,"['cause_and_effect', 'larger_animal', 'num_to_verbal', 'orthography_starts_with', 'rhymes', 'synonyms', 'taxonomy_animal', 'translation_en-fr', 'reverse_from_middle', 'smallest_item_length', 'smallest_even_no_sqrt', 'most_vowel_return_consonant', 'detect_rhyme_and_rewrite', 'rank_by_protein', 'multi_lang_to_english', 'square_of_zodiac_animal', 'alternate_synonym_antonym', 'most_consonant_return_vowel', 'least_unique_word_count', 'first_word_alphabetically_return_reverse', 'summary']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,empty,full_text,0.6091970477785382,0.14443827969980208,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,ensemble_gen_qwq_dapo_eval_oss,full_text,0.6168936593191964,0.15226501959077737,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,ensemble_gen_qwq_dapo_eval_oss,without_answer,0.6235168508120945,0.1489731313403945,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,ensemble_gen_qwq_opent_eval_oss,full_text,0.6015358692123777,0.14689205138834843,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,ensemble_gen_qwq_opent_eval_oss,without_answer,0.6134419696671622,0.14758616131658298,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,ensemble_gen_qwq_oss_eval_dapo,full_text,0.6197489925793239,0.1568411202321887,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,ensemble_gen_qwq_oss_eval_dapo,without_answer,0.6197848961466834,0.14830056179030907,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,sampling,full_text,0.5534964873677208,0.1308259080779324,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,sampling,without_answer,0.556184877100445,0.1326053306628452,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,transfer_dapo,full_text,0.6861901428018298,0.17304925842846705,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,transfer_dapo,without_answer,0.6261624157428741,0.14932308846957879,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,transfer_nrr,full_text,0.5714105581953413,0.13867987979486324,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,transfer_nrr,without_answer,0.5790479032766251,0.1407653888974736,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,transfer_opent,full_text,0.5963729358854748,0.14499942241240085,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,transfer_opent,without_answer,0.5843585525240217,0.13900483332238806,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,transfer_oss,full_text,0.6638964323770432,0.15851440213409723,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,transfer_oss,without_answer,0.5828735919225784,0.1372343980841105,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,transfer_qwq,full_text,0.6322065475441161,0.15738833505586652,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,open-thoughts_OpenThinker-7B,transfer_qwq,without_answer,0.6024817270892007,0.14322584236438468,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,default,full_text,0.5996165956769671,0.1426794795863542,21,"['cause_and_effect', 'larger_animal', 'num_to_verbal', 'orthography_starts_with', 'rhymes', 'synonyms', 'taxonomy_animal', 'translation_en-fr', 'reverse_from_middle', 'smallest_item_length', 'smallest_even_no_sqrt', 'most_vowel_return_consonant', 'detect_rhyme_and_rewrite', 'rank_by_protein', 'multi_lang_to_english', 'square_of_zodiac_animal', 'alternate_synonym_antonym', 'most_consonant_return_vowel', 'least_unique_word_count', 'first_word_alphabetically_return_reverse', 'summary']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,default,without_answer,0.5865870807852064,0.13815072755503854,21,"['cause_and_effect', 'larger_animal', 'num_to_verbal', 'orthography_starts_with', 'rhymes', 'synonyms', 'taxonomy_animal', 'translation_en-fr', 'reverse_from_middle', 'smallest_item_length', 'smallest_even_no_sqrt', 'most_vowel_return_consonant', 'detect_rhyme_and_rewrite', 'rank_by_protein', 'multi_lang_to_english', 'square_of_zodiac_animal', 'alternate_synonym_antonym', 'most_consonant_return_vowel', 'least_unique_word_count', 'first_word_alphabetically_return_reverse', 'summary']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,empty,full_text,0.5341879560833885,0.12615414629757793,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,ensemble_gen_qwq_dapo_eval_oss,full_text,0.5945066815330868,0.1744381313555805,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,ensemble_gen_qwq_dapo_eval_oss,without_answer,0.6285576093764532,0.15019173433925734,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,ensemble_gen_qwq_opent_eval_oss,full_text,0.599749744789941,0.14134611449510437,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,ensemble_gen_qwq_opent_eval_oss,without_answer,0.632109728029796,0.15055391582407668,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,ensemble_gen_qwq_oss_eval_dapo,full_text,0.6188044099580674,0.15126923812730156,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,ensemble_gen_qwq_oss_eval_dapo,without_answer,0.6358274261156718,0.15010314583265316,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,sampling,full_text,0.44117660650185175,0.1050510435430719,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,sampling,without_answer,0.5611385769787288,0.13079766895162392,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,transfer_dapo,full_text,0.5110948786849067,0.20616203851205495,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,transfer_dapo,without_answer,0.6278806036426907,0.14938221823488626,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,transfer_nrr,full_text,0.5845613194363457,0.1414523846708796,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,transfer_nrr,without_answer,0.5890735285622734,0.14127976662938,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,transfer_opent,full_text,0.3604983798095158,0.09363511438486553,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,transfer_opent,without_answer,0.6053141968590873,0.14389733321755807,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,transfer_oss,full_text,0.6382209357761202,0.15388625522736968,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,transfer_oss,without_answer,0.6093553134373256,0.14365013875128504,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,transfer_qwq,full_text,0.5167549478156226,0.15569341598202183,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
BytedTsinghua-SIA_DAPO-Qwen-32B,openai_gpt-oss-20b,transfer_qwq,without_answer,0.6203797615709759,0.14593600702544404,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
Qwen_QwQ-32B,open-thoughts_OpenThinker-7B,default,full_text,0.5653600360666002,0.1349948362272581,21,"['cause_and_effect', 'larger_animal', 'num_to_verbal', 'orthography_starts_with', 'rhymes', 'synonyms', 'taxonomy_animal', 'translation_en-fr', 'reverse_from_middle', 'smallest_item_length', 'smallest_even_no_sqrt', 'most_vowel_return_consonant', 'detect_rhyme_and_rewrite', 'rank_by_protein', 'multi_lang_to_english', 'square_of_zodiac_animal', 'alternate_synonym_antonym', 'most_consonant_return_vowel', 'least_unique_word_count', 'first_word_alphabetically_return_reverse', 'summary']"
Qwen_QwQ-32B,open-thoughts_OpenThinker-7B,default,without_answer,0.5631591884862809,0.13697589234879068,21,"['cause_and_effect', 'larger_animal', 'num_to_verbal', 'orthography_starts_with', 'rhymes', 'synonyms', 'taxonomy_animal', 'translation_en-fr', 'reverse_from_middle', 'smallest_item_length', 'smallest_even_no_sqrt', 'most_vowel_return_consonant', 'detect_rhyme_and_rewrite', 'rank_by_protein', 'multi_lang_to_english', 'square_of_zodiac_animal', 'alternate_synonym_antonym', 'most_consonant_return_vowel', 'least_unique_word_count', 'first_word_alphabetically_return_reverse', 'summary']"
Qwen_QwQ-32B,open-thoughts_OpenThinker-7B,empty,full_text,0.5963745682012467,0.1405047155175593,21,"['alternate_synonym_antonym', 'cause_and_effect', 'detect_rhyme_and_rewrite', 'first_word_alphabetically_return_reverse', 'larger_animal', 'least_unique_word_count', 'most_consonant_return_vowel', 'most_vowel_return_consonant', 'multi_lang_to_english', 'num_to_verbal', 'orthography_starts_with', 'rank_by_protein', 'reverse_from_middle', 'rhymes', 'smallest_even_no_sqrt', 'smallest_item_length', 'square_of_zodiac_animal', 'summary', 'synonyms', 'taxonomy_animal', 'translation_en-fr']"
